Checkee_CaseId,VisaType,ApplicationDate,ClearanceDate,Consulate,Major,ApplicationStatus
4597,H1,2011-02-07,2011-02-28,BeiJing,EE,Clear
4601,F1,2011-02-07,2011-03-01,ShangHai,bio,Clear
4611,J1,2011-02-07,,ShangHai,statistics,Pending
4627,B1,2011-02-07,2011-02-07,Mumbai,,Clear
4682,J1,2011-02-07,2011-04-05,Toronto,Medicine,Clear
4478,F1,2011-02-08,2011-02-28,ShangHai,Optical Engineering,Clear
4485,B1,2011-02-08,2011-02-28,BeiJing,Biology,Clear
4506,F1,2011-02-08,2011-03-04,Montreal,CS,Clear
4564,F1,2011-02-08,2011-03-04,ShangHai,EE,Clear
4595,J1,2011-02-08,2011-03-10,BeiJing,Medicine,Clear
4598,J1,2011-02-08,2011-03-03,ShangHai,Physics,Clear
4617,H1,2011-02-08,2011-03-03,BeiJing,Structural Engineering,Clear
4491,J1,2011-02-09,2011-03-08,ShenYang,thermophysical,Clear
4499,J1,2011-02-09,2011-03-10,ShangHai,management science and en,Clear
4505,B1,2011-02-09,2011-02-26,Montreal,biochemistry,Clear
4579,B1,2011-02-09,2011-03-01,BeiJing,Biology,Clear
4583,H1,2011-02-09,2011-03-10,ShenYang,Statistics,Clear
4600,B1,2011-02-09,2011-03-01,BeiJing,Chemistry,Clear
4498,J1,2011-02-10,2011-03-03,GuangZhou,RHEUMATOLOGY,Clear
4508,F1,2011-02-10,2011-03-08,BeiJing,Computer Science,Clear
4539,F1,2011-02-10,2011-03-04,ShangHai,computer sciene,Clear
4538,J1,2011-01-24,2011-02-15,ShangHai,Optical Engineering,Clear
4378,J1,2011-01-25,2011-02-16,BeiJing,chemistry,Clear
4524,B1,2011-02-11,2011-03-01,BeiJing,computer,Clear
4525,B1,2011-02-11,,ShangHai,Polymer,Pending
4531,J1,2011-02-11,2011-03-07,GuangZhou,PHYSICS,Clear
4561,J1,2011-02-11,,BeiJing,pharmacology,Pending
4605,J1,2011-02-11,2011-03-01,BeiJing,pharmacology,Clear
4615,B1,2011-02-11,2011-03-04,ShangHai,Computer Science,Clear
4570,F1,2011-02-14,2011-03-02,ChengDu,CS,Clear
4571,H1,2011-02-14,2011-03-10,ShenYang,CS,Clear
4575,J1,2011-02-14,,ShangHai,Pharmacy,Pending
4586,J1,2011-02-14,2011-03-04,ShangHai,chemistry,Clear
4547,B2,2011-02-15,2011-03-04,BeiJing,Biology,Clear
4604,J1,2011-02-15,,ChengDu,biomedical engineering,Pending
4554,H1,2011-02-16,2011-03-04,ShangHai,cs,Clear
4557,B1,2011-02-17,2011-03-05,ShangHai,Polymer,Clear
4566,J1,2011-02-17,,BeiJing,,Pending
4610,J1,2011-02-17,2011-03-04,ShangHai,Biochemistry,Clear
4999,H1,2011-02-17,,Chennai,,Pending
4574,F1,2011-02-18,2011-04-15,BeiJing,ME,Clear
4603,J1,2011-02-18,2011-03-04,ShangHai,meteorology,Clear
4573,B1,2011-02-22,2011-03-03,BeiJing,,Clear
4584,L1,2011-02-22,2011-03-08,BeiJing,,Clear
4602,F1,2011-02-22,2011-03-03,BeiJing,EE,Clear
4577,H1,2011-02-23,2011-03-12,ShangHai,Biochemistry,Clear
4593,B1,2011-02-23,,ShangHai,,Pending
136399,F1,2013-06-07,2013-08-01,ShangHai,EE,Clear
4596,B1,2011-02-24,2011-03-03,ShangHai,chemistry,Clear
4626,B1,2011-02-24,2011-03-08,Ottawa,ECE,Clear
4631,J1,2011-02-24,2011-03-23,ChengDu,Electronic Engineering,Clear
4641,J1,2011-02-24,2011-03-18,BeiJing,Mechanical Engineering,Clear
4587,B2,2011-02-25,2011-03-07,Ottawa,Environment,Clear
4635,H1,2011-02-25,2011-03-21,BeiJing,Chemistry,Clear
4638,F1,2011-02-25,2011-03-10,GuangZhou,food,Clear
4608,H1,2011-02-28,2011-02-24,ShangHai,EE,Clear
4613,J1,2011-02-28,2011-03-18,BeiJing,CS,Clear
4607,J1,2011-03-01,2011-03-23,BeiJing,biology,Clear
4619,J1,2011-03-01,2011-03-23,BeiJing,materialogy,Clear
4621,H1,2011-03-01,2011-04-12,GuangZhou,Econ,Clear
4636,F1,2011-03-02,2011-03-18,Others,EE,Clear
4645,B1,2011-03-02,,BeiJing,biomedical eng.,Pending
4618,J1,2011-03-03,2011-03-15,BeiJing,Computer Science,Clear
4659,H1,2011-03-03,,Mumbai,"Accounts , Computers",Pending
4624,B1,2011-03-04,2011-03-24,ShangHai,EE,Clear
4642,H1,2011-03-04,2011-03-25,BeiJing,EE,Clear
4699,H4,2011-03-04,2011-05-04,NewDelhi,,Clear
4663,B1,2011-03-07,2011-03-22,ShangHai,EE,Clear
4644,J1,2011-03-09,2011-03-21,GuangZhou,medicine,Clear
4669,J2,2011-03-09,2011-03-25,GuangZhou,medicine,Clear
4632,B1,2011-03-10,2011-03-24,BeiJing,EE,Clear
4634,J1,2011-03-10,2011-03-31,ShangHai,physics,Clear
4657,J1,2011-03-10,2011-03-30,BeiJing,BIO,Clear
4665,B1,2011-03-10,2011-04-01,Montreal,Environment,Clear
4639,B1,2011-03-11,2011-03-25,BeiJing,Pharmacy,Clear
4648,B1,2011-03-11,2011-03-30,ShangHai,EE,Clear
4652,J1,2011-03-11,2011-03-30,ShangHai,med,Clear
4637,J1,2011-03-14,2011-04-01,ChengDu,anesthesia,Clear
4650,J1,2011-03-14,2011-04-02,ShangHai,neurobiology,Clear
4668,J1,2011-03-14,2011-04-07,GuangZhou,Computer Science,Clear
4647,F1,2011-03-15,2011-04-01,ShangHai,Chemistry,Clear
4654,J1,2011-03-15,2011-03-30,BeiJing,physics,Clear
4675,B1,2011-03-15,2011-03-30,BeiJing,Marine Engineering,Clear
4681,J1,2011-03-15,2011-04-07,BeiJing,EE,Clear
4643,L1,2011-03-16,2011-03-28,ShangHai,Automation,Clear
4655,B2,2011-03-16,2011-03-30,BeiJing,Engineering,Clear
4677,F1,2011-03-16,2011-04-08,ShenYang,Computer Science,Clear
5058,F1,2011-03-16,,BeiJing,computer science,Pending
5059,F1,2011-03-16,,ShenYang,computer science,Pending
4649,J1,2011-03-17,,ShangHai,Physician,Pending
4664,H1,2011-03-17,2011-04-21,Chennai,Embedded Systems,Clear
4688,J1,2011-03-18,,GuangZhou,,Pending
4651,J1,2011-03-21,2011-03-31,BeiJing,chemistry,Clear
4653,H1,2011-03-21,2011-03-30,BeiJing,EE,Clear
4658,H1,2011-03-21,,Chennai,"medicine,bme",Pending
4667,J1,2011-03-21,2011-04-04,BeiJing,computer science,Clear
4581,L1,2011-02-10,,Chennai,,Pending
4509,H1,2011-02-11,2011-03-01,ChengDu,Laser optics,Clear
4723,H1,2011-03-21,,Kolkata,Business,Pending
4662,J1,2011-03-22,2011-03-31,BeiJing,Biology,Clear
4666,J1,2011-03-25,2011-04-08,BeiJing,biology,Clear
4821,J1,2011-03-25,,BeiJing,Fluid Mechnicsm,Pending
4672,H1,2011-03-28,2011-04-15,Tijuana,EE,Clear
4679,H1,2011-03-28,2011-04-27,Europe,Physics/Finance,Clear
4685,H1,2011-03-28,2011-04-08,ShangHai,EE-semiconductor,Clear
4692,J1,2011-03-28,2011-04-14,BeiJing,ME,Clear
4697,J1,2011-03-29,2011-04-12,BeiJing,Biological medicine,Clear
4708,H1,2011-03-29,2011-04-21,Chennai,Compsci,Clear
4696,H1,2011-03-30,2011-05-15,ShangHai,bio,Clear
4722,F1,2011-03-30,2011-04-27,ShangHai,PHYSICS,Clear
4680,H1,2011-03-31,2011-04-14,ShangHai,neuroscience,Clear
4733,F2,2011-04-04,2011-04-27,ChengDu,EE,Clear
4684,B1,2011-04-05,2011-04-18,Europe,EE,Clear
4690,J1,2011-04-05,2011-04-18,Others,CS,Clear
4686,L1,2011-04-06,2011-04-27,BeiJing,,Clear
4716,J1,2011-04-06,2011-04-15,BeiJing,Chemistry,Clear
4694,B2,2011-04-07,,ShangHai,Business English,Pending
4698,H1,2011-04-07,,ShangHai,biology,Pending
4695,B1,2011-04-08,2011-05-06,ShangHai,mechanic airplane,Clear
4742,H1,2011-04-08,2011-05-12,ChengDu,CS,Clear
4693,F1,2011-04-11,2011-05-02,Toronto,EE,Clear
4709,F1,2011-04-11,2011-04-30,ShangHai,Biomedical Engineering,Clear
4784,H1,2011-04-11,,NewDelhi,,Pending
4705,J1,2011-04-13,2011-04-29,BeiJing,Biology,Clear
4715,H1,2011-04-13,,Chennai,IT,Pending
4718,L1,2011-04-13,2011-05-05,ShangHai,CS,Clear
4775,H1,2011-04-13,2011-04-14,BeiJing,biology,Clear
4726,H1,2011-04-14,2011-05-12,ShangHai,molecular biology,Clear
4729,F1,2011-04-14,2011-04-28,BeiJing,Chemistry,Clear
4734,F1,2011-04-14,2011-04-28,BeiJing,Material Engineering,Clear
4756,J1,2011-04-14,2011-05-07,ShangHai,pharmacology,Clear
4773,J2,2011-04-14,2011-05-18,ShangHai,Agricultural Mechnization,Clear
4704,F1,2011-04-15,2011-05-16,Europe,computer science,Clear
4725,L1,2011-04-15,2011-05-10,ChengDu,CS,Clear
4763,F1,2011-04-15,2011-05-06,BeiJing,Information Science,Clear
4787,B2,2011-04-15,2011-05-25,ShangHai,Finance,Clear
4727,J1,2011-04-18,2011-05-09,ChengDu,Medical Imaging,Clear
4753,B2,2011-04-18,,Montreal,Computer Science,Pending
4710,J1,2011-04-19,2011-05-03,BeiJing,Neuroscience,Clear
4712,F1,2011-04-19,2011-05-06,BeiJing,ECE,Clear
4717,B1,2011-04-19,2011-05-12,ShangHai,bussiness,Clear
4713,B1,2011-04-20,2011-05-04,ShangHai,airplane,Clear
4790,F1,2011-04-20,2011-05-13,ShangHai,Genetics,Clear
4910,H1,2011-04-20,2011-05-06,ShenYang,Surgery,Clear
4714,J1,2011-04-21,2011-05-10,GuangZhou,Chemistry,Clear
4743,J1,2011-04-21,2011-05-17,Chennai,Microbiology,Clear
4786,F1,2011-04-21,2011-04-22,BeiJing,Biomedical sciences,Clear
4800,J1,2011-04-22,2011-05-21,ShangHai,cell biology,Clear
4720,J1,2011-04-25,2011-05-13,ShangHai,neuroscience,Clear
4721,F1,2011-04-25,2011-05-11,ShangHai,computer science,Clear
4724,F1,2011-04-25,2011-05-25,GuangZhou,CS,Clear
4796,J1,2011-04-25,2011-05-17,ShangHai,Biology,Clear
4824,B1,2011-04-25,,ShangHai,,Pending
4839,J2,2011-04-25,2011-05-26,ShangHai,biology,Clear
5007,J2,2011-04-25,2011-06-28,BeiJing,Electrical Physics,Clear
4731,F1,2011-04-26,2011-05-09,HongKong,Bioinformatics,Clear
4738,F1,2011-04-26,2011-06-30,Toronto,Industrial Engineering,Reject
4823,J1,2011-04-26,2011-05-18,GuangZhou,biology,Clear
4854,H1,2011-04-26,,NewDelhi,B.E. Civil,Pending
5043,B1,2011-04-26,,Others,,Pending
4732,F1,2011-04-27,2011-05-24,ShenYang,Environmental Science,Clear
4815,F1,2011-04-27,2011-05-16,BeiJing,materials science,Clear
4735,F1,2011-04-28,2011-05-22,ShangHai,Molecular and Development,Clear
4736,F1,2011-04-28,2011-05-20,GuangZhou,epi,Clear
4737,F1,2011-04-28,2011-05-27,ShangHai,Chemistry,Clear
4740,J2,2011-04-28,2011-05-13,BeiJing,chemistry,Clear
4741,J1,2011-04-28,2011-05-13,BeiJing,chemistry,Clear
4744,F1,2011-04-28,2011-05-20,GuangZhou,Biomedical Engineering,Clear
4760,B1,2011-04-28,2011-05-17,ShangHai,EE,Clear
4767,F1,2011-04-28,2011-05-13,BeiJing,Polymer/Plastics Science,Clear
4671,B1,2011-03-21,2011-03-30,Others,Computer Engineering,Clear
4674,J1,2011-03-21,2011-04-02,ShangHai,biology,Clear
4865,B1,2011-04-28,2011-05-17,ShangHai,EE,Clear
4755,F1,2011-04-29,2011-05-20,BeiJing,Environmental Engineering,Clear
4765,F1,2011-04-29,,ShenYang,EE,Pending
4785,B1,2011-04-29,2011-05-18,Toronto,EE,Clear
4793,F1,2011-04-29,2011-05-17,ShangHai,biomedical science,Clear
5028,F1,2011-05-02,2011-06-08,ShangHai,STAT,Clear
4746,F1,2011-05-03,2011-05-25,BeiJing,CS,Clear
4748,F1,2011-05-03,2011-05-19,ShangHai,Chemical Physics,Clear
4750,F1,2011-05-03,2011-05-20,BeiJing,Biochemistry,Clear
4754,B1,2011-05-03,,ShangHai,Offshore Engineering,Pending
4769,F1,2011-05-03,2011-05-27,ShangHai,Chemical Engineering,Clear
4789,J1,2011-05-03,2011-05-27,ShangHai,EE,Clear
4792,F1,2011-05-03,2011-05-20,ChengDu,Biomedical Sciences,Clear
4797,F1,2011-05-03,2011-05-26,ShangHai,aerospace engineering,Clear
4809,F1,2011-05-03,2011-05-24,ShangHai,Plant Biology,Clear
4810,B1,2011-05-03,2011-05-20,BeiJing,Engineering Physics,Clear
4813,F1,2011-05-03,2011-05-26,ShangHai,Molecular and Cellular Bi,Clear
4858,H1,2011-05-03,2011-05-25,ShangHai,Biomedical Sciences,Clear
4872,H1,2011-05-03,2011-05-26,ShangHai,Mechanical Engineering,Clear
4914,F1,2011-05-03,2011-05-28,GuangZhou,Computer Engineering,Clear
4972,F1,2011-05-03,2011-05-26,ShangHai,aerospace engineering,Clear
4799,J1,2011-05-04,,GuangZhou,Biochem. & Mol. Bio.,Pending
4751,F1,2011-05-04,2011-05-21,GuangZhou,physics,Clear
4752,F1,2011-05-04,2011-05-26,GuangZhou,General Chemistry,Clear
4758,J1,2011-05-04,2011-05-25,ShangHai,Biomedical Engineering,Clear
4776,F1,2011-05-04,2011-06-03,ShangHai,CS,Clear
4795,F1,2011-05-04,2011-05-26,ShangHai,CS,Clear
4850,F1,2011-05-04,2011-06-13,BeiJing,Mechanical Engineering,Clear
4866,F1,2011-05-04,2011-05-26,ShangHai,Pharmaceutical Sciences,Clear
4877,F1,2011-05-04,2011-05-20,BeiJing,MSE,Clear
4907,J1,2011-05-04,2011-05-26,ShangHai,bioinformation,Clear
4911,J1,2011-05-04,2011-05-26,ShangHai,Chemistry,Clear
4757,F1,2011-05-05,2011-05-20,BeiJing,Information System Manage,Clear
4759,F1,2011-05-05,2011-05-27,ShangHai,Chemistry,Clear
4761,H1,2011-05-05,2011-05-24,BeiJing,EE,Clear
4766,B2,2011-05-05,2011-05-19,BeiJing,livestock industry,Clear
4774,F1,2011-05-05,2011-05-20,BeiJing,epidemiology,Clear
4788,B1,2011-05-05,2011-05-24,GuangZhou,Telecom,Clear
4856,J1,2011-05-05,2011-05-24,ShangHai,Genetics,Clear
4879,B1,2011-05-05,2011-06-02,BeiJing,english,Clear
4945,F1,2011-05-05,2011-06-03,ShangHai,Materials Engineering,Clear
5044,F1,2011-05-05,,ShenYang,mechanical engineering,Pending
4764,F1,2011-05-06,2011-05-28,ShangHai,ECE,Clear
4768,F1,2011-05-06,2011-05-26,Others,Chemistry,Clear
4771,F1,2011-05-06,2011-05-24,BeiJing,Chemistry,Clear
4772,J1,2011-05-06,2011-06-28,ShangHai,EE,Clear
4808,F1,2011-05-06,,BeiJing,chemistry,Pending
4812,F1,2011-05-06,2011-05-24,BeiJing,chemistry,Clear
4828,J1,2011-05-06,2011-05-24,BeiJing,Biophysics,Clear
4857,F1,2011-05-06,2011-06-01,ShangHai,Material Science Engineer,Clear
4863,F1,2011-05-06,2011-05-23,BeiJing,CS,Clear
4871,F1,2011-05-06,2011-05-24,BeiJing,CS,Clear
4901,F1,2011-05-06,,ShangHai,nuclear engineering,Pending
4922,F1,2011-05-06,2011-05-26,ShangHai,Physics,Clear
4948,F1,2011-05-06,2011-06-01,ShangHai,Material Science Engineer,Clear
4791,F1,2011-05-09,2011-05-30,GuangZhou,EE,Clear
4841,F1,2011-05-09,2011-06-28,ShangHai,ME,Clear
4899,F1,2011-05-09,2011-06-02,ShangHai,EE,Clear
4937,F1,2011-05-09,2011-06-02,GuangZhou,EE,Clear
4802,J1,2011-05-10,2011-06-01,ShangHai,material,Clear
4777,F1,2011-05-10,2011-06-21,BeiJing,CS,Clear
4778,B1,2011-05-10,2011-06-08,ShangHai,Mechanical Design and The,Clear
4780,F1,2011-05-10,2011-05-24,ChengDu,Physics,Clear
4781,F1,2011-05-10,2011-06-01,GuangZhou,ME,Clear
4783,F1,2011-05-10,2011-05-25,BeiJing,CS,Clear
4794,J1,2011-05-10,2011-05-26,BeiJing,Biochemistry,Clear
4801,F1,2011-05-10,2011-05-26,ChengDu,CS,Clear
4803,F1,2011-05-10,2011-05-27,ChengDu,CS,Clear
4811,B1,2011-05-10,2011-06-07,ShangHai,ME,Clear
4838,H1,2011-05-10,2011-06-01,ShangHai,Bioinformatics,Clear
4849,F1,2011-05-10,2011-05-26,BeiJing,Chemical Physics,Clear
4779,F1,2011-04-28,2011-05-13,BeiJing,CS,Clear
4782,H1,2011-04-28,2011-05-18,GuangZhou,CS,Clear
4921,F1,2011-05-10,2011-06-07,BeiJing,chemistry,Clear
4946,F1,2011-05-10,2011-06-02,GuangZhou,EE,Clear
4952,J1,2011-05-10,2011-06-14,GuangZhou,radiology,Clear
4962,H1,2011-05-10,2011-08-18,Ottawa,Comm. & Multimedia,Clear
5004,F1,2011-05-10,2011-06-28,ShangHai,Chemical Engineering,Clear
5139,F1,2011-05-10,2011-06-22,BeiJing,Computer Science,Clear
4820,J1,2011-05-11,2011-06-23,GuangZhou,radiology,Clear
4825,B1,2011-05-11,2011-05-25,Others,Computer Science,Clear
4884,F1,2011-05-11,2011-06-04,ShangHai,chemistry,Clear
4889,F1,2011-05-11,2011-05-27,BeiJing,Aerospace Engineering,Clear
4892,F1,2011-05-11,2011-05-17,BeiJing,biomedical science,Clear
4894,F1,2011-05-11,2011-06-02,ShangHai,Chemistry,Clear
4987,F1,2011-05-11,2011-06-09,BeiJing,CS,Clear
4805,J1,2011-05-12,,ShangHai,mse,Pending
4814,F1,2011-05-12,2011-06-23,ShangHai,Atomic/Molecular Physics,Clear
4827,F1,2011-05-12,2011-05-26,BeiJing,Mathematics,Clear
4832,B2,2011-05-12,2011-05-18,ShangHai,english,Clear
4845,F1,2011-05-12,2011-06-09,ShangHai,atmospheric science,Clear
4981,F1,2011-05-12,,ShangHai,Electrical Engineering,Pending
5657,H1,2011-05-12,,Chennai,BioMedical,Pending
4804,J1,2011-05-13,2011-05-26,BeiJing,cs,Clear
4806,F1,2011-05-13,2011-06-18,BeiJing,Information Science,Clear
4807,F1,2011-05-13,2011-06-07,BeiJing,EE,Clear
4816,J1,2011-05-13,2011-06-02,GuangZhou,pharmacology,Clear
4819,F1,2011-05-13,2011-06-09,ShangHai,Chemical Engineering,Clear
4829,F1,2011-05-13,2011-06-02,GuangZhou,Genetics,Clear
4898,F1,2011-05-13,2011-05-31,BeiJing,Biotechnology,Clear
4900,F1,2011-05-13,2011-06-10,ShangHai,Mechanical Engineering,Clear
4903,F1,2011-05-13,2011-05-31,BeiJing,Chemistry,Clear
4917,F1,2011-05-13,2011-06-21,ShenYang,EE,Clear
4918,F1,2011-05-13,2011-05-28,BeiJing,Physics,Clear
4932,F1,2011-05-13,2011-06-08,ShangHai,summer program,Clear
4963,H1,2011-05-13,2011-06-02,ChengDu,biology,Clear
5187,F1,2011-05-13,2011-06-29,ShangHai,CS,Clear
5633,H1,2011-05-13,,Chennai,CS,Pending
4818,F1,2011-05-16,2011-05-26,BeiJing,Physics,Clear
4826,F1,2011-05-16,2011-06-10,BeiJing,Physics,Clear
4833,F1,2011-05-16,2011-06-10,ShangHai,Electrical Engineering,Clear
4842,F1,2011-05-16,2011-06-10,ShangHai,Chemical Engineering,Clear
4904,F1,2011-05-16,2011-06-29,BeiJing,EngineeringManagement,Clear
4916,F1,2011-05-16,2011-06-02,BeiJing,EE,Clear
4926,F1,2011-05-16,,ShenYang,materials science and eng,Pending
4938,F1,2011-05-16,2011-06-04,BeiJing,CS,Clear
4942,J1,2011-05-16,2011-06-10,Toronto,EE,Clear
4969,F1,2011-05-16,2011-06-08,ChengDu,CS,Clear
5017,J1,2011-05-16,2011-06-09,ShangHai,biochem,Clear
5254,F1,2011-05-16,2011-06-30,BeiJing,CS,Clear
5550,F1,2011-05-16,2011-06-23,ShenYang,materials science and eng,Reject
4817,F1,2011-05-17,2011-06-02,Others,Astronautical Engineering,Clear
4822,F1,2011-05-17,2011-06-09,ChengDu,EE,Clear
4836,J1,2011-05-17,2011-06-07,BeiJing,Pathology,Clear
4882,F1,2011-05-17,2011-06-14,ShenYang,Biomedical Sciences,Clear
5003,F1,2011-05-17,2011-06-09,ChengDu,Computer Engineering,Clear
5010,B1,2011-05-17,2011-06-09,GuangZhou,Radio Electronics,Clear
4831,F1,2011-05-18,2011-06-10,ShangHai,Chemical Engineering,Clear
4840,F1,2011-05-18,2011-05-25,ShangHai,International Studies,Clear
4859,F1,2011-05-18,,ShangHai,chemistry,Pending
4880,J1,2011-05-18,,BeiJing,material science,Pending
4890,F1,2011-05-18,2011-06-03,BeiJing,Chemical Engineering,Clear
4954,F1,2011-05-18,2011-06-13,BeiJing,Chemistry,Clear
4958,F1,2011-05-18,2011-06-07,ShangHai,chemistry,Clear
4970,F1,2011-05-18,2011-06-30,ShangHai,Computer Science,Clear
5001,F1,2011-05-18,2011-06-10,BeiJing,Polymer Science & Enginee,Clear
5095,B1,2011-05-18,2011-06-17,GuangZhou,Bioengineering,Clear
5110,F1,2011-05-18,,ShenYang,EE,Pending
5334,H1,2011-05-18,2011-07-18,NewDelhi,CS,Reject
4830,B1,2011-05-19,2011-06-10,ShangHai,signal and infor process,Clear
4834,F1,2011-05-19,,BeiJing,Computer Science,Pending
4835,H1,2011-05-19,2011-06-07,BeiJing,CS,Clear
4843,F1,2011-05-19,2011-06-16,ShangHai,computer science,Clear
4844,F1,2011-05-19,2011-06-10,ShangHai,computer science,Clear
4908,F1,2011-05-10,2011-05-26,ChengDu,physics,Clear
4860,F1,2011-05-19,2011-06-17,ShangHai,EE,Clear
4874,F1,2011-05-19,2011-06-13,ShangHai,Physics,Clear
4883,F1,2011-05-19,2011-06-14,GuangZhou,biology,Clear
4906,F1,2011-05-19,2011-06-10,ShangHai,ME,Clear
4955,H1,2011-05-19,2011-06-08,ChengDu,CS,Clear
4957,F1,2011-05-19,2011-06-08,ShangHai,Biomedical Engineering,Clear
4960,F1,2011-05-19,2011-06-03,BeiJing,Computer Science,Clear
4984,J1,2011-05-19,2011-06-17,BeiJing,thermal engineering,Clear
4997,F1,2011-05-19,2011-06-09,ShangHai,Physics,Clear
5203,F1,2011-05-19,2011-06-28,BeiJing,business statistics,Clear
4853,F1,2011-05-20,2011-06-10,ShangHai,EE,Clear
4851,F1,2011-05-20,2011-06-10,ShenYang,CS,Clear
4852,F1,2011-05-20,2011-06-10,ShangHai,Physics,Clear
4855,F1,2011-05-20,2011-06-07,BeiJing,AM,Clear
4861,J1,2011-05-20,2011-06-20,ShangHai,cs,Clear
4875,F1,2011-05-20,2011-06-18,ShangHai,bioinformatics,Clear
4876,F1,2011-05-20,2011-06-21,Others,biomed eng,Clear
4920,F1,2011-05-20,2011-06-10,GuangZhou,CS,Clear
4919,F1,2011-05-20,2011-06-09,BeiJing,Physics,Clear
4976,B1,2011-05-20,,BeiJing,Computer Science,Pending
5016,F1,2011-05-20,2011-06-15,ShangHai,EE,Clear
4867,F1,2011-05-23,2011-06-08,BeiJing,geography,Clear
4862,F1,2011-05-23,2011-06-07,GuangZhou,Chemistry,Clear
4870,F1,2011-05-23,2011-06-15,ShangHai,biology,Clear
4868,J1,2011-05-23,2011-06-08,Others,Mol Biology,Clear
4869,F1,2011-05-23,2011-06-09,ShangHai,EE,Clear
4873,J1,2011-05-23,2011-07-14,ShangHai,Mechanical Engineering,Clear
4878,B1,2011-05-23,2011-06-09,BeiJing,Computer Science,Clear
4881,J1,2011-05-23,2011-06-16,ShenYang,Medical Imaging,Clear
4886,F1,2011-05-23,2011-06-16,ShenYang,plant breeding,Clear
4923,F1,2011-05-23,2011-07-22,ShangHai,Aerospace Engineering,Clear
4935,F1,2011-05-23,2011-06-25,ShangHai,Biomedical Engineering,Clear
4968,F1,2011-05-23,2011-06-14,NewDelhi,Computer Engineering,Clear
4975,F1,2011-05-23,2011-06-10,BeiJing,Computer Science,Clear
4988,F1,2011-05-23,,ShangHai,ME,Pending
5036,F1,2011-05-23,2011-06-15,BeiJing,Chemistry,Clear
4891,F1,2011-05-24,2011-06-29,ShangHai,EE,Clear
4893,B2,2011-05-24,2011-06-14,BeiJing,Chemistry,Clear
4905,J1,2011-05-24,2011-06-21,ShangHai,ME,Clear
4925,F1,2011-05-24,2011-06-16,ShangHai,CS,Clear
4927,F1,2011-05-24,2012-01-12,ShangHai,Physics,Clear
4930,F1,2011-05-24,,ShenYang,,Pending
4978,F1,2011-05-24,2011-06-09,ChengDu,EE,Clear
4991,F1,2011-05-24,2011-06-24,ShangHai,physics,Clear
5051,F1,2011-05-24,,ShangHai,ChE,Pending
5052,H1,2011-05-24,,Chennai,computer science,Pending
5100,F1,2011-05-24,,ShangHai,Chemistry,Pending
5125,F1,2011-05-24,2011-06-21,ShangHai,EE,Clear
5165,F1,2011-05-24,,ShangHai,cs,Pending
5256,F1,2011-05-24,2011-06-28,BeiJing,ME,Clear
4885,F1,2011-05-25,2011-06-08,GuangZhou,Biomedical Engineering,Clear
4887,F1,2011-05-25,2011-06-21,ShenYang,Industrial Pharmacy,Clear
4888,F1,2011-05-25,2011-06-21,ShangHai,EE,Clear
4896,F1,2011-05-25,2011-06-23,ShangHai,EE,Clear
4902,J1,2011-05-25,2011-07-09,BeiJing,chemistry,Clear
4909,F1,2011-05-25,,ShenYang,CS,Pending
4915,F1,2011-05-25,,BeiJing,EE,Pending
4956,F1,2011-05-25,2011-06-09,BeiJing,EE in nano composite,Clear
4965,F1,2011-05-25,2011-06-28,ShangHai,MSE,Clear
4971,F1,2011-05-25,2011-06-21,BeiJing,CS,Clear
4979,F1,2011-05-25,2011-06-27,ShangHai,EE,Clear
4986,F1,2011-05-25,2011-06-26,ShenYang,CS,Clear
5008,F1,2011-05-25,2011-06-10,BeiJing,Materials Engineering,Clear
5012,F1,2011-05-25,2011-06-24,ShenYang,EE,Clear
5015,F1,2011-05-25,2011-06-23,ShenYang,telecomm networking,Clear
5049,F1,2011-05-25,,ShangHai,Optics,Pending
5053,B1,2011-05-25,2011-10-27,Others,Engineering,Clear
5093,F1,2011-05-25,2011-06-22,ShangHai,EE,Clear
5096,F1,2011-05-25,2011-06-26,ShangHai,Mechaniccal Engineering,Clear
5129,J1,2011-05-25,,ShangHai,moleculor biology,Pending
5133,F1,2011-05-25,2011-07-12,BeiJing,Mechanical Engineering,Clear
5143,F1,2011-05-25,,ShangHai,Physics,Pending
266864,F1,2013-12-19,2014-01-02,BeiJing,ECE,Clear
4847,F1,2011-05-19,2011-06-11,ShenYang,EE,Clear
4848,F1,2011-05-19,,ShangHai,ee,Pending
5725,F1,2011-05-25,2011-08-23,BeiJing,,Clear
4913,J1,2011-05-26,2011-06-24,ShangHai,Mechanical Engineering,Clear
4974,F1,2011-05-26,,ShangHai,ME,Pending
4992,F1,2011-05-26,2011-07-07,ShangHai,EE,Clear
4994,F1,2011-05-26,2011-06-23,ShangHai,Optical Sciences,Clear
5000,F1,2011-05-26,2011-06-10,BeiJing,Imaging Science,Clear
5005,F1,2011-05-26,2011-06-23,ShangHai,Biostatistics,Clear
5067,F1,2011-05-26,2011-06-10,BeiJing,Geosciences,Clear
5141,F1,2011-05-26,2011-06-22,ShangHai,Chemical Engineering,Clear
5154,F1,2011-05-26,2011-06-30,ShangHai,Pharmacy,Clear
5160,F1,2011-05-26,2011-06-10,GuangZhou,EE,Clear
5219,F1,2011-05-26,2011-07-01,ShangHai,Stat,Clear
5260,F1,2011-05-26,2011-06-28,ShangHai,Molecular Biology,Clear
